,ID,tweet
78,1338176984908750849,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
79,1338176984338272258,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
80,1338176983306481665,"RT @sntcor: WILLIAM HILL 60/1 Michael van Gerwen to win the World Darts Championship 
New customers using EPG60. Mobile only. Until 18:00 o…"
81,1338176981884674051,@0oty_Mac @Woodshed_1914 @LegionOfKnicks @Byronisback @Freekeith @eepdllc @Chuck1one @knickanator @YankeesKnicks99… https://t.co/D5dVc6zns2
82,1338176977208020993,RT @HawkeyeHQ: Hawkeyes take Heartland Trophy back from Badgers for first time in 5 years https://t.co/G2EAkyRsjP https://t.co/6RimutxZ1U
83,1338176975719059456,@0oty_Mac @RejectedByMitch @LegionOfKnicks @Byronisback @Freekeith @eepdllc @Chuck1one @knickanator… https://t.co/6huF5NWn2n
84,1338176975538622469,"If you haven’t already destroyed your TV, computer, phone, tablet, neighbor’s window or whatever you’ve been using… https://t.co/pKSQ9QaXVt"
85,1338176975425347584,"RT @sntcor: BETFRED Get £30 In Free Bets When You Bet £10 + 60 Free Spins
New UK &amp; NI customers only. 18+. Sign up using promo code ‘SPORTS…"
86,1338176974829838336,"RT @NFL: Back where they secured the 🏆 #ChiefsKingdom

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.co/cKRi0OD5yH"
87,1338176973458173952,"RT @SkySportsPL: SCENES AT SELHURST PARK! 🦅

Eberechi Eze's delivery is too hot for Hugo Lloris to handle and Jeffrey Schlupp bundles in th…"
88,1338176970530709509,"RT @YahooSportsCFB: Lovie Smith will not return as the head coach at Illinois, according to multiple reports. 

➡️ https://t.co/WOTgzDsCvw…"
89,1338176968244797441,"RT @KellysGlasgow1: 😂 @SportsDirectUK blaring the @wolfetones earlier in an unnamed store, @MairsStephen getting a wee bit excited about be…"
90,1338176966072143873,RT @NubeCalube: Go. Right now. I promise you  Cristian has more reaaaallly interesting episodes on the way. And I’m not only saying that be…
91,1338176964650278912,"RT @SkySportsPL: GOAL!

Fulham 1-0 Liverpool (Reid, '25)

Watch live on Sky Sports Premier League!"
92,1338176964612550656,"RT @keloland: 🏈 HEADS UP FOOTBALL FANS: Viewers EAST RIVER will see Kansas City @ Miami at 12 p.m. CT on KELO-TV. 
Viewers WEST RIVER will…"
93,1338176961651347459,RT @TruePG718: @Woodshed_1914 @LegionOfKnicks @Byronisback @RejectedByMitch @Freekeith @eepdllc @0oty_Mac @Chuck1one @knickanator @YankeesK…
94,1338176956760637440,"@JohnnyVenerable OMG. Twitter now wants to censor sports predictions?

I thought it was just conservatives.

Well t… https://t.co/GV5DMl6gY3"
95,1338176954089017344,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
96,1338176944869937153,@Billsfan1991DMP Take the sports teams out of Wisconsin and nuke it from orbit
97,1338176940704854017,"RT @NFL: Back where they secured the 🏆 #ChiefsKingdom

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.co/cKRi0OD5yH"
98,1338176940516192256,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
99,1338176935348858881,RT @HoustonChron: Texans' Brandin Cooks out against Bears due to neck injury https://t.co/9bfAjmDgiP
100,1338176932421140480,RT @deemakemyday: Jabari when he saw them sports highlights  #PowerGhost https://t.co/03beetBlHb
101,1338176928117895169,@HarvestTrader. @chief321.  Illinois sports issues are with the AD and admin.   Lovie best coach they have ever had… https://t.co/hZOkPJXYNu
102,1338176926570209284,RT @kyk1827: It’s Sunday morning and the @bigten @BigTenNetwork @B1Gfootball @CoachLocks still hasnt levied a lengthy suspension to @finau_…
103,1338176925211222017,"RT @NFL: The @MiamiDolphins bring out the throwbacks today 🔥 #FinsUp

📺: #KCvsMIA | 1pm ET on CBS
📱: NFL app // Yahoo Sports app https://t.…"
104,1338176924842123268,@AutoRacing1 Apparently @tedkravitz (Sky Sports F1) has said something similar and he's one of the most knowledgeab… https://t.co/9bj3u8CwyE
105,1338176918806552579,"RT @PressPassSports: Here’s the 2020 All-Press Pass Volleyball team. What a tremendous year it was for our teams, coaches and players. Than…"
106,1338176918508752896,Can COVID-19 exposure apps slow the spread of coronavirus? - Yahoo Canada Sports has been published on Canada News… https://t.co/H3kC7emu8h
107,1338176916159913985,RT @HoustonChron: Inclement weather suspends play at US Women's Open https://t.co/6QxkNHl4QT
108,1338176911927816197,@AntonDelFresco I don’t know what I just watched but I want to hear that guy tell more stories 🤣🤣🤣
109,1338176910854135809,RT @ScottFishman: Athletes wearing masks on the sidelines and then coming into the game only to take their masks off is one of the dumbest…
110,1338176907112800256,RT @VarsityBuddy: The @Athletics_TPS Saints and @TMAathletics Eagles got strong Saturday scoring shows by @JavonBennett9 (pic) and @eduardo…
